_id,flight._id,flight.FlightID,flight.Airline,flight.ScheduledDeparture,flight.ActualDeparture,flight.Gate,flight.DelayMinutes,flight.DeparturePlace,flight.DestinationPlace,baggage[0]._id,baggage[1]._id,baggage[2]._id,baggage[3]._id,baggage[4]._id,baggage[5]._id,baggage[6]._id,baggage[7]._id,baggage[8]._id,baggage[9]._id,baggage[10]._id,baggage[11]._id,baggage[12]._id,baggage[13]._id,baggage[14]._id,baggage[15]._id,baggage[0].BagID,baggage[1].BagID,baggage[2].BagID,baggage[3].BagID,baggage[4].BagID,baggage[5].BagID,baggage[6].BagID,baggage[7].BagID,baggage[8].BagID,baggage[9].BagID,baggage[10].BagID,baggage[11].BagID,baggage[12].BagID,baggage[13].BagID,baggage[14].BagID,baggage[15].BagID,baggage[0].PassengerID,baggage[1].PassengerID,baggage[2].PassengerID,baggage[3].PassengerID,baggage[4].PassengerID,baggage[5].PassengerID,baggage[6].PassengerID,baggage[7].PassengerID,baggage[8].PassengerID,baggage[9].PassengerID,baggage[10].PassengerID,baggage[11].PassengerID,baggage[12].PassengerID,baggage[13].PassengerID,baggage[14].PassengerID,baggage[15].PassengerID,baggage[0].FlightID,baggage[1].FlightID,baggage[2].FlightID,baggage[3].FlightID,baggage[4].FlightID,baggage[5].FlightID,baggage[6].FlightID,baggage[7].FlightID,baggage[8].FlightID,baggage[9].FlightID,baggage[10].FlightID,baggage[11].FlightID,baggage[12].FlightID,baggage[13].FlightID,baggage[14].FlightID,baggage[15].FlightID,baggage[0].LoadStatus,baggage[1].LoadStatus,baggage[2].LoadStatus,baggage[3].LoadStatus,baggage[4].LoadStatus,baggage[5].LoadStatus,baggage[6].LoadStatus,baggage[7].LoadStatus,baggage[8].LoadStatus,baggage[9].LoadStatus,baggage[10].LoadStatus,baggage[11].LoadStatus,baggage[12].LoadStatus,baggage[13].LoadStatus,baggage[14].LoadStatus,baggage[15].LoadStatus,last_updated,passengers[0]._id,passengers[1]._id,passengers[2]._id,passengers[3]._id,passengers[4]._id,passengers[5]._id,passengers[6]._id,passengers[7]._id,passengers[0].PassengerID,passengers[1].PassengerID,passengers[2].PassengerID,passengers[3].PassengerID,passengers[4].PassengerID,passengers[5].PassengerID,passengers[6].PassengerID,passengers[7].PassengerID,passengers[0].FlightID,passengers[1].FlightID,passengers[2].FlightID,passengers[3].FlightID,passengers[4].FlightID,passengers[5].FlightID,passengers[6].FlightID,passengers[7].FlightID,passengers[0].CheckInTime,passengers[1].CheckInTime,passengers[2].CheckInTime,passengers[3].CheckInTime,passengers[4].CheckInTime,passengers[5].CheckInTime,passengers[6].CheckInTime,passengers[7].CheckInTime,passengers[0].BoardingPassIssued,passengers[1].BoardingPassIssued,passengers[2].BoardingPassIssued,passengers[3].BoardingPassIssued,passengers[4].BoardingPassIssued,passengers[5].BoardingPassIssued,passengers[6].BoardingPassIssued,passengers[7].BoardingPassIssued,passengers[0].Gate,passengers[1].Gate,passengers[2].Gate,passengers[3].Gate,passengers[4].Gate,passengers[5].Gate,passengers[6].Gate,passengers[7].Gate
68bdee9e245a927ffb268fba,68bb1ba8f209a8b6c3314b42,FL1099,Emirates,2025-08-30 06:30:00,2025-08-30 07:30:00,G16,60,Dubai,Rome,68bb1e19f209a8b6c331501f,68bb1e49f209a8b6c331507e,68bdeecf6d2564f9a09da6e4,68bdeee36d2564f9a09da808,,,,,,,,,,,,,BAG1344,BAG1439,BAG1344,BAG1439,,,,,,,,,,,,,PAX1414,PAX1414,PAX1414,PAX1414,,,,,,,,,,,,,FL1099,FL1099,FL1099,FL1099,,,,,,,,,,,,,Not Loaded,Not Loaded,Not Loaded,Not Loaded,,,,,,,,,,,,,2025-09-08 02:15:24,68bb1d41f209a8b6c3314e71,68bdeede6d2564f9a09da7be,,,,,,,PAX1414,PAX1414,,,,,,,FL1099,FL1099,,,,,,,2025-08-30 04:40:00,2025-08-30 04:40:00,,,,,,,false,false,,,,,,,G16,G16,,,,,,
68bdee9e245a927ffb268fbb,68bb1c1ff209a8b6c3314c2f,FL1336,Air India,2025-09-04 05:00:00,2025-09-04 05:00:00,G15,0,Dubai,Amsterdam,68bb1db7f209a8b6c3314f5b,68bb1dc9f209a8b6c3314f7f,68bb1dcaf209a8b6c3314f81,68bb1e0df209a8b6c3315008,68bdeea76d2564f9a09da493,68bdeeae6d2564f9a09da4ff,68bdeeaf6d2564f9a09da505,68bdeecb6d2564f9a09da6a0,,,,,,,,,BAG1148,BAG1184,BAG1186,BAG1321,BAG1148,BAG1184,BAG1186,BAG1321,,,,,,,,,PAX1099,PAX1487,PAX1099,PAX1099,PAX1099,PAX1487,PAX1099,PAX1099,,,,,,,,,FL1336,FL1336,FL1336,FL1336,FL1336,FL1336,FL1336,FL1336,,,,,,,,,Loaded,Missing,Loaded,Missing,Loaded,Missing,Loaded,Missing,,,,,,,,,2025-09-08 02:15:34,68bb1ca3f209a8b6c3314d36,68bb1d2ff209a8b6c3314e4e,68bb1d66f209a8b6c3314eba,68bdee9e6d2564f9a09da414,68bdeed76d2564f9a09da759,68bdeeed6d2564f9a09da89a,,,PAX1099,PAX1379,PAX1487,PAX1099,PAX1379,PAX1487,,,FL1336,FL1336,FL1336,FL1336,FL1336,FL1336,,,2025-09-04 03:08:00,2025-09-04 02:48:00,2025-09-04 03:49:00,2025-09-04 03:08:00,2025-09-04 02:48:00,2025-09-04 03:49:00,,,true,true,true,true,true,true,,,G15,G15,G15,G15,G15,G15,,
68bdee9f245a927ffb268fbc,68bb1bf3f209a8b6c3314bd9,FL1250,Lufthansa,2025-09-02 10:00:00,2025-09-02 10:35:00,G17,35,Dubai,Singapore,68bb1da1f209a8b6c3314f30,68bb1ddef209a8b6c3314faa,68bdee9e6d2564f9a09da415,68bdeeb76d2564f9a09da581,,,,,,,,,,,,,BAG1105,BAG1227,BAG1105,BAG1227,,,,,,,,,,,,,PAX1412,PAX1467,PAX1412,PAX1467,,,,,,,,,,,,,FL1250,FL1250,FL1250,FL1250,,,,,,,,,,,,,Loaded,Missing,Loaded,Missing,,,,,,,,,,,,,2025-09-08 02:15:29,68bb1d40f209a8b6c3314e6f,68bb1d5cf209a8b6c3314ea6,68bdeede6d2564f9a09da7b8,68bdeee96d2564f9a09da85c,,,,,PAX1412,PAX1467,PAX1412,PAX1467,,,,,FL1250,FL1250,FL1250,FL1250,,,,,2025-09-02 07:56:00,2025-09-02 08:40:00,2025-09-02 07:56:00,2025-09-02 08:40:00,,,,,false,true,false,true,,,,,G17,G17,G17,G17,,,,
68bdee9f245a927ffb268fbd,68bb1ba8f209a8b6c3314b43,FL1100,Singapore Airlines,2025-08-30 07:00:00,2025-08-30 07:40:00,G14,40,Dubai,Istanbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-08 02:14:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68bdee9f245a927ffb268fbe,68bb1c17f209a8b6c3314c20,FL1321,British Airways,2025-09-03 21:30:00,2025-09-03 21:55:00,G1,25,Dubai,Los Angeles,68bb1da2f209a8b6c3314f31,68bb1e4bf209a8b6c3315083,68bdee9e6d2564f9a09da418,68bdeee46d2564f9a09da818,,,,,,,,,,,,,BAG1106,BAG1444,BAG1106,BAG1444,,,,,,,,,,,,,PAX1132,PAX1132,PAX1132,PAX1132,,,,,,,,,,,,,FL1321,FL1321,FL1321,FL1321,,,,,,,,,,,,,Missing,Missing,Missing,Missing,,,,,,,,,,,,,2025-09-08 02:15:25,68bb1cb3f209a8b6c3314d57,68bdeea56d2564f9a09da478,,,,,,,PAX1132,PAX1132,,,,,,,FL1321,FL1321,,,,,,,2025-09-03 19:15:00,2025-09-03 19:15:00,,,,,,,false,false,,,,,,,G1,G1,,,,,,
68bdee9f245a927ffb268fbf,68bb1bbdf209a8b6c3314b6c,FL1141,Qatar Airways,2025-08-31 03:30:00,2025-08-31 04:00:00,G10,30,Dubai,Hong Kong,68bb1e26f209a8b6c3315039,68bdeed56d2564f9a09da733,,,,,,,,,,,,,,,BAG1370,BAG1370,,,,,,,,,,,,,,,PAX1101,PAX1101,,,,,,,,,,,,,,,FL1141,FL1141,,,,,,,,,,,,,,,Loaded,Loaded,,,,,,,,,,,,,,,2025-09-08 02:15:09,68bb1ca4f209a8b6c3314d38,68bdee9e6d2564f9a09da41a,,,,,,,PAX1101,PAX1101,,,,,,,FL1141,FL1141,,,,,,,2025-08-31 01:48:00,2025-08-31 01:48:00,,,,,,,true,true,,,,,,,G10,G10,,,,,,
68bdee9f245a927ffb268fc0,68bb1c03f209a8b6c3314bf9,FL1282,Qatar Airways,2025-09-03 02:00:00,2025-09-03 02:15:00,G18,15,Dubai,Hong Kong,68bb1da2f209a8b6c3314f32,68bdee9f6d2564f9a09da41b,,,,,,,,,,,,,,,BAG1107,BAG1107,,,,,,,,,,,,,,,PAX1234,PAX1234,,,,,,,,,,,,,,,FL1282,FL1282,,,,,,,,,,,,,,,Not Loaded,Not Loaded,,,,,,,,,,,,,,,2025-09-08 02:14:52,68bb1ce7f209a8b6c3314dbd,68bdeeba6d2564f9a09da5a9,,,,,,,PAX1234,PAX1234,,,,,,,FL1282,FL1282,,,,,,,2025-09-03 00:31:00,2025-09-03 00:31:00,,,,,,,false,false,,,,,,,G18,G18,,,,,,
68bdee9f245a927ffb268fc1,68bb1ba9f209a8b6c3314b45,FL1102,Qatar Airways,2025-08-30 08:00:00,2025-08-30 08:30:00,G20,30,Dubai,Sydney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-08 02:14:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68bdee9f245a927ffb268fc2,68bb1baaf209a8b6c3314b46,FL1103,Emirates,2025-08-30 08:30:00,2025-08-30 08:50:00,G7,20,Dubai,Frankfurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-08 02:15:08,68bb1d26f209a8b6c3314e3b,68bdeed36d2564f9a09da720,,,,,,,PAX1360,PAX1360,,,,,,,FL1103,FL1103,,,,,,,2025-08-30 06:24:00,2025-08-30 06:24:00,,,,,,,false,false,,,,,,,G7,G7,,,,,,
68bdee9f245a927ffb268fc3,68bb1be1f209a8b6c3314bb4,FL1213,Lufthansa,2025-09-01 15:30:00,2025-09-01 16:00:00,G12,30,Dubai,Zurich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-08 02:14:37,68bb1ca5f209a8b6c3314d3a,68bdee9f6d2564f9a09da420,,,,,,,PAX1103,PAX1103,,,,,,,FL1213,FL1213,,,,,,,2025-09-01 14:47:00,2025-09-01 14:47:00,,,,,,,true,true,,,,,,,G12,G12,,,,,,
68bdee9f245a927ffb268fc4,68bb1c2cf209a8b6c3314c49,FL1362,Air India,2025-09-04 18:00:00,2025-09-04 18:00:00,G8,0,Dubai,Delhi,68bb1da3f209a8b6c3314f34,68bb1df5f209a8b6c3314fd8,68bb1e0ef209a8b6c3315009,68bb1e48f209a8b6c331507d,68bdee9f6d2564f9a09da421,68bdeec06d2564f9a09da60a,68bdeecb6d2564f9a09da6a3,68bdeee36d2564f9a09da805,,,,,,,,,BAG1109,BAG1273,BAG1322,BAG1438,BAG1109,BAG1273,BAG1322,BAG1438,,,,,,,,,PAX1334,PAX1477,PAX1334,PAX1477,PAX1334,PAX1477,PAX1334,PAX1477,,,,,,,,,FL1362,FL1362,FL1362,FL1362,FL1362,FL1362,FL1362,FL1362,,,,,,,,,Loaded,Missing,Loaded,Missing,Loaded,Missing,Loaded,Missing,,,,,,,,,2025-09-08 02:15:32,68bb1d19f209a8b6c3314e21,68bb1d61f209a8b6c3314eb0,68bdeece6d2564f9a09da6d4,68bdeeeb6d2564f9a09da87d,,,,,PAX1334,PAX1477,PAX1334,PAX1477,,,,,FL1362,FL1362,FL1362,FL1362,,,,,2025-09-04 16:34:00,2025-09-04 16:13:00,2025-09-04 16:34:00,2025-09-04 16:13:00,,,,,true,true,true,true,,,,,G8,G8,G8,G8,,,,
68bdeea0245a927ffb268fc5,68bb1badf209a8b6c3314b4c,FL1109,British Airways,2025-08-30 11:30:00,2025-08-30 11:40:00,G2,10,Dubai,Delhi,68bb1da4f209a8b6c3314f36,68bdee9f6d2564f9a09da427,,,,,,,,,,,,,,,BAG1111,BAG1111,,,,,,,,,,,,,,,PAX1151,PAX1151,,,,,,,,,,,,,,,FL1109,FL1109,,,,,,,,,,,,,,,Loaded,Loaded,,,,,,,,,,,,,,,2025-09-08 02:14:25,68bb1cbdf209a8b6c3314d6a,68bdeea96d2564f9a09da4b3,,,,,,,PAX1151,PAX1151,,,,,,,FL1109,FL1109,,,,,,,2025-08-30 10:23:00,2025-08-30 10:23:00,,,,,,,false,false,,,,,,,G2,G2,,,,,,
68bdeea0245a927ffb268fc6,68bb1c0ef209a8b6c3314c0e,FL1303,Emirates,2025-09-03 12:30:00,2025-09-03 12:55:00,G16,25,Dubai,Singapore,68bb1da5f209a8b6c3314f37,68bdeea06d2564f9a09da42a,,,,,,,,,,,,,,,BAG1112,BAG1112,,,,,,,,,,,,,,,PAX1275,PAX1275,,,,,,,,,,,,,,,FL1303,FL1303,,,,,,,,,,,,,,,Missing,Missing,,,,,,,,,,,,,,,2025-09-08 02:15:21,68bb1cfbf209a8b6c3314de6,68bb1d48f209a8b6c3314e7f,68bdeec26d2564f9a09da626,68bdeee16d2564f9a09da7e8,,,,,PAX1275,PAX1428,PAX1275,PAX1428,,,,,FL1303,FL1303,FL1303,FL1303,,,,,2025-09-03 11:31:00,2025-09-03 11:40:00,2025-09-03 11:31:00,2025-09-03 11:40:00,,,,,true,false,true,false,,,,,G16,G16,G16,G16,,,,
68bdeea0245a927ffb268fc7,68bb1bacf209a8b6c3314b4a,FL1107,Air India,2025-08-30 10:30:00,2025-08-30 11:05:00,G16,35,Dubai,Doha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-08 02:14:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68bdeea0245a927ffb268fc8,68bb1c1ef209a8b6c3314c2e,FL1335,Turkish Airlines,2025-09-04 04:30:00,2025-09-04 04:55:00,G3,25,Dubai,New York,68bb1e00f209a8b6c3314fed,68bdeec56d2564f9a09da64a,,,,,,,,,,,,,,,BAG1294,BAG1294,,,,,,,,,,,,,,,PAX1398,PAX1398,,,,,,,,,,,,,,,FL1335,FL1335,,,,,,,,,,,,,,,Loaded,Loaded,,,,,,,,,,,,,,,2025-09-08 02:15:15,68bb1ca7f209a8b6c3314d3e,68bb1d39f209a8b6c3314e61,68bdeea06d2564f9a09da42c,68bdeedb6d2564f9a09da790,,,,,PAX1107,PAX1398,PAX1107,PAX1398,,,,,FL1335,FL1335,FL1335,FL1335,,,,,2025-09-04 01:54:00,2025-09-04 02:10:00,2025-09-04 01:54:00,2025-09-04 02:10:00,,,,,false,true,false,true,,,,,G3,G3,G3,G3,,,,
68bdeea0245a927ffb268fc9,68bb1bacf209a8b6c3314b4b,FL1108,Singapore Airlines,2025-08-30 11:00:00,2025-08-30 11:30:00,G10,30,Dubai,Toronto,68bb1e2ff209a8b6c331504b,68bdeed96d2564f9a09da76c,,,,,,,,,,,,,,,BAG1388,BAG1388,,,,,,,,,,,,,,,PAX1268,PAX1268,,,,,,,,,,,,,,,FL1108,FL1108,,,,,,,,,,,,,,,Not Loaded,Not Loaded,,,,,,,,,,,,,,,2025-09-08 02:15:13,68bb1cf8f209a8b6c3314ddf,68bdeec16d2564f9a09da610,,,,,,,PAX1268,PAX1268,,,,,,,FL1108,FL1108,,,,,,,2025-08-30 08:25:00,2025-08-30 08:25:00,,,,,,,true,true,,,,,,,G10,G10,,,,,,
68bdeea0245a927ffb268fca,68bb1bc1f209a8b6c3314b74,FL1149,Lufthansa,2025-08-31 07:30:00,2025-08-31 08:10:00,G18,40,Dubai,Tokyo,68bb1da6f209a8b6c3314f39,68bb1dd9f209a8b6c3314fa0,68bdeea06d2564f9a09da430,68bdeeb56d2564f9a09da563,,,,,,,,,,,,,BAG1114,BAG1217,BAG1114,BAG1217,,,,,,,,,,,,,PAX1455,PAX1455,PAX1455,PAX1455,,,,,,,,,,,,,FL1149,FL1149,FL1149,FL1149,,,,,,,,,,,,,Missing,Loaded,Missing,Loaded,,,,,,,,,,,,,2025-09-08 02:15:27,68bb1d56f209a8b6c3314e9a,68bdeee76d2564f9a09da839,,,,,,,PAX1455,PAX1455,,,,,,,FL1149,FL1149,,,,,,,2025-08-31 06:45:00,2025-08-31 06:45:00,,,,,,,false,false,,,,,,,G18,G18,,,,,,
68bdeea1245a927ffb268fcb,68bb1c41f209a8b6c3314c74,FL1405,Turkish Airlines,2025-09-05 15:30:00,2025-09-05 16:10:00,G17,40,Dubai,Delhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-08 02:15:17,68bb1ca9f209a8b6c3314d42,68bdeea06d2564f9a09da438,,,,,,,PAX1111,PAX1111,,,,,,,FL1405,FL1405,,,,,,,2025-09-05 14:07:00,2025-09-05 14:07:00,,,,,,,false,false,,,,,,,G17,G17,,,,,,
68bdeea1245a927ffb268fcc,68bb1c40f209a8b6c3314c72,FL1403,Lufthansa,2025-09-05 14:30:00,2025-09-05 15:05:00,G19,35,Dubai,Cape Town,68bb1da7f209a8b6c3314f3c,68bdeea16d2564f9a09da439,,,,,,,,,,,,,,,BAG1117,BAG1117,,,,,,,,,,,,,,,PAX1349,PAX1349,,,,,,,,,,,,,,,FL1403,FL1403,,,,,,,,,,,,,,,Not Loaded,Not Loaded,,,,,,,,,,,,,,,2025-09-08 02:15:17,68bb1d0af209a8b6c3314e04,68bb1d20f209a8b6c3314e30,68bdeec86d2564f9a09da67e,68bdeed16d2564f9a09da700,,,,,PAX1305,PAX1349,PAX1305,PAX1349,,,,,FL1403,FL1403,FL1403,FL1403,,,,,2025-09-05 12:41:00,2025-09-05 12:11:00,2025-09-05 12:41:00,2025-09-05 12:11:00,,,,,false,false,false,false,,,,,G19,G19,G19,G19,,,,
68bdeea1245a927ffb268fcd,68bb1baef209a8b6c3314b4f,FL1112,Singapore Airlines,2025-08-30 13:00:00,2025-08-30 13:15:00,G17,15,Dubai,Bangkok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-08 02:14:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68bdeea1245a927ffb268fce,68bb1c29f209a8b6c3314c44,FL1357,Turkish Airlines,2025-09-04 15:30:00,2025-09-04 16:00:00,G18,30,Dubai,Rome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-08 02:15:07,68bb1ca9f209a8b6c3314d43,68bdeea16d2564f9a09da43b,,,,,,,PAX1112,PAX1112,,,,,,,FL1357,FL1357,,,,,,,2025-09-04 12:32:00,2025-09-04 12:32:00,,,,,,,true,true,,,,,,,G18,G18,,,,,,
68bdeea1245a927ffb268fcf,68bb1c29f209a8b6c3314c43,FL1356,Lufthansa,2025-09-04 15:00:00,2025-09-04 15:20:00,G7,20,Dubai,Istanbul,68bb1da8f209a8b6c3314f3e,68bdeea16d2564f9a09da43e,,,,,,,,,,,,,,,BAG1119,BAG1119,,,,,,,,,,,,,,,PAX1335,PAX1335,,,,,,,,,,,,,,,FL1356,FL1356,,,,,,,,,,,,,,,Missing,Missing,,,,,,,,,,,,,,,2025-09-08 02:15:07,68bb1cdff209a8b6c3314dad,68bb1d19f209a8b6c3314e22,68bdeeb76d2564f9a09da57c,68bdeece6d2564f9a09da6d7,,,,,PAX1218,PAX1335,PAX1218,PAX1335,,,,,FL1356,FL1356,FL1356,FL1356,,,,,2025-09-04 12:00:00,2025-09-04 13:47:00,2025-09-04 12:00:00,2025-09-04 13:47:00,,,,,true,false,true,false,,,,,G7,G7,G7,G7,,,,
68bdeea2245a927ffb268fd0,68bb1bbaf209a8b6c3314b67,FL1136,British Airways,2025-08-31 01:00:00,2025-08-31 02:00:00,G20,60,Dubai,Toronto,68bb1da9f209a8b6c3314f3f,68bdeea16d2564f9a09da440,,,,,,,,,,,,,,,BAG1120,BAG1120,,,,,,,,,,,,,,,PAX1407,PAX1407,,,,,,,,,,,,,,,FL1136,FL1136,,,,,,,,,,,,,,,Loaded,Loaded,,,,,,,,,,,,,,,2025-09-08 02:15:22,68bb1d3ef209a8b6c3314e6a,68bb1d49f209a8b6c3314e80,68bdeedd6d2564f9a09da7aa,68bdeee16d2564f9a09da7eb,,,,,PAX1407,PAX1429,PAX1407,PAX1429,,,,,FL1136,FL1136,FL1136,FL1136,,,,,2025-08-30 22:40:00,2025-08-30 23:05:00,2025-08-30 22:40:00,2025-08-30 23:05:00,,,,,true,true,true,true,,,,,G20,G20,G20,G20,,,,
68bdeea2245a927ffb268fd1,68bb1bb0f209a8b6c3314b52,FL1115,Air India,2025-08-30 14:30:00,2025-08-30 15:10:00,G13,40,Dubai,Tokyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-08 02:14:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68bdeea2245a927ffb268fd2,68bb1bb0f209a8b6c3314b53,FL1116,Air India,2025-08-30 15:00:00,2025-08-30 15:30:00,G20,30,Dubai,Chicago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-08 02:14:44,68bb1cecf209a8b6c3314dc7,68bdeebc6d2564f9a09da5c6,,,,,,,PAX1244,PAX1244,,,,,,,FL1116,FL1116,,,,,,,2025-08-30 13:08:00,2025-08-30 13:08:00,,,,,,,false,false,,,,,,,G20,G20,,,,,,
68bdeea2245a927ffb268fd3,68bb1bb1f209a8b6c3314b54,FL1117,Emirates,2025-08-30 15:30:00,2025-08-30 16:10:00,G9,40,Dubai,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-08 02:14:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68bdeea2245a927ffb268fd4,68bb1be2f209a8b6c3314bb7,FL1216,Etihad,2025-09-01 17:00:00,2025-09-01 17:20:00,G2,20,Dubai,Hong Kong,68bb1dabf209a8b6c3314f43,68bb1db8f209a8b6c3314f5e,68bdeea26d2564f9a09da44c,68bdeea76d2564f9a09da49c,,,,,,,,,,,,,BAG1124,BAG1151,BAG1124,BAG1151,,,,,,,,,,,,,PAX1175,PAX1175,PAX1175,PAX1175,,,,,,,,,,,,,FL1216,FL1216,FL1216,FL1216,,,,,,,,,,,,,Loaded,Loaded,Loaded,Loaded,,,,,,,,,,,,,2025-09-08 02:14:38,68bb1cc9f209a8b6c3314d82,68bdeeae6d2564f9a09da4fb,,,,,,,PAX1175,PAX1175,,,,,,,FL1216,FL1216,,,,,,,2025-09-01 15:12:00,2025-09-01 15:12:00,,,,,,,true,true,,,,,,,G2,G2,,,,,,
68bdeea2245a927ffb268fd5,68bb1bb1f209a8b6c3314b55,FL1118,Air India,2025-08-30 16:00:00,2025-08-30 16:30:00,G1,30,Dubai,Amsterdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-08 02:14:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68bdeea3245a927ffb268fd6,68bb1bbbf209a8b6c3314b68,FL1137,Emirates,2025-08-31 01:30:00,2025-08-31 01:55:00,G1,25,Dubai,Zurich,68bb1dabf209a8b6c3314f44,68bb1e31f209a8b6c331504e,68bdeea26d2564f9a09da44f,68bdeed96d2564f9a09da775,,,,,,,,,,,,,BAG1125,BAG1391,BAG1125,BAG1391,,,,,,,,,,,,,PAX1494,PAX1494,PAX1494,PAX1494,,,,,,,,,,,,,FL1137,FL1137,FL1137,FL1137,,,,,,,,,,,,,Not Loaded,Not Loaded,Not Loaded,Not Loaded,,,,,,,,,,,,,2025-09-08 02:15:35,68bb1d69f209a8b6c3314ec1,68bdeeef6d2564f9a09da8af,,,,,,,PAX1494,PAX1494,,,,,,,FL1137,FL1137,,,,,,,2025-08-30 23:24:00,2025-08-30 23:24:00,,,,,,,false,false,,,,,,,G1,G1,,,,,,
68bdeea3245a927ffb268fd7,68bb1bb2f209a8b6c3314b56,FL1119,Singapore Airlines,2025-08-30 16:30:00,2025-08-30 16:30:00,G17,0,Dubai,Hong Kong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-08 02:14:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68bdeea3245a927ffb268fd8,68bb1bb2f209a8b6c3314b57,FL1120,Singapore Airlines,2025-08-30 17:00:00,2025-08-30 18:00:00,G11,60,Dubai,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-08 02:14:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68bdeea3245a927ffb268fd9,68bb1bb3f209a8b6c3314b58,FL1121,Qatar Airways,2025-08-30 17:30:00,2025-08-30 18:10:00,G9,40,Dubai,Zurich,68bb1e42f209a8b6c3315071,68bdeee16d2564f9a09da7e0,,,,,,,,,,,,,,,BAG1426,BAG1426,,,,,,,,,,,,,,,PAX1184,PAX1184,,,,,,,,,,,,,,,FL1121,FL1121,,,,,,,,,,,,,,,Not Loaded,Not Loaded,,,,,,,,,,,,,,,2025-09-08 02:15:21,68bb1ccdf209a8b6c3314d8b,68bb1d43f209a8b6c3314e74,68bdeeb06d2564f9a09da516,68bdeedf6d2564f9a09da7c8,,,,,PAX1184,PAX1417,PAX1184,PAX1417,,,,,FL1121,FL1121,FL1121,FL1121,,,,,2025-08-30 15:02:00,2025-08-30 16:42:00,2025-08-30 15:02:00,2025-08-30 16:42:00,,,,,true,false,true,false,,,,,G9,G9,G9,G9,,,,
